global_time,crystal,edep,x,y,z,slice_sect,time
 23957572272.09549,31,79.820,-223.508,-16.231,-142.043,23,4815665.557
 23962387936.41032,42,703.558,183.897,-25.497,-187.337,21,136733389.201
 23962387936.41032,42,89.233,189.974,-26.992,-184.659,21,136733389.224
 23962387936.41032,42,25.255,190.896,-27.207,-182.683,21,136733389.231
 23962387936.41032,42,77.389,192.982,-32.502,-172.803,20,136733389.269
 23962387936.41032,43,49.217,192.083,-60.194,-167.399,20,136733389.363
 23962387936.41032,43,64.042,197.284,-67.204,-171.415,20,136733389.395
 23962387936.41032,43,163.306,196.852,-67.384,-171.894,20,136733389.397
 24099121324.73152,3,1113.972,-7.788,38.133,-265.937,23,78843660.211
 24099121324.73152,3,219.028,-7.643,38.378,-264.061,23,78843660.217
 24177964984.04558,18,411.651,52.790,179.057,-158.090,02,18487079.762
 24177964984.04558,21,137.164,31.215,215.633,-179.119,35,18487079.920
 24177964984.04558,21,189.614,16.221,229.571,-209.603,50,18487080.042
 24564976050.52229,16,381.202,167.809,3.491,-171.782,01,49063129.304
 24681782865.05299,43,1118.773,199.357,-83.010,-146.515,11,111039623.241
 24681782865.05299,43,214.227,197.473,-81.551,-143.621,11,111039623.254
 24681782865.05299,29,940.466,-178.913,25.751,-173.824,05,111039623.207
 24681782865.05299,29,63.562,-176.487,25.925,-173.570,00,111039623.215
 24829924703.84428,30,912.534,-203.487,-94.591,-160.730,35,153664391.834
 24829924703.84428,30,113.819,-200.849,-84.199,-160.427,25,153664391.870
 24829924703.84428,30,10.817,-224.710,-94.393,-188.099,40,153664391.997
 24829924703.84428,30,41.245,-234.527,-92.021,-204.265,50,153664392.060
 24829924703.84428,30,93.586,-234.242,-92.038,-203.195,50,153664392.064
 24983589094.75763,32,561.040,-173.514,-56.539,-200.798,20,41207955.957
 24983589094.75763,31,11.222,-213.777,-38.959,-200.385,45,41207956.103
 24983589094.75763,31,409.643,-215.353,-37.772,-200.466,45,41207956.110
 24983589094.75763,32,163.316,-198.494,-66.315,-207.707,40,41207956.238
 25130050854.30509,43,64.761,208.508,-90.281,-135.486,22,125884274.505
 25130050854.30509,13,894.682,91.046,-2.131,-217.125,02,125884274.408
 25455833683.73114,12,15.211,23.259,-28.546,-290.199,43,39257500.045
 25455833683.73114,12,23.363,20.766,-31.160,-290.001,43,39257500.057
 25455833683.73114,12,209.295,19.742,-50.812,-291.441,43,39257500.122
 25495091182.39676,20,625.953,122.726,119.013,-175.982,01,125881005.673
 25495091182.39676,17,37.819,145.193,103.026,-195.489,22,125881005.825
 25495091182.39676,17,53.114,153.630,88.719,-194.709,21,125881005.881
 25495091182.39676,17,182.698,152.021,86.004,-191.644,11,125881005.895
 25620972187.25181,15,660.892,172.186,61.617,-150.571,01,38772935.320
 25620972187.25181,16,328.704,175.528,40.474,-180.725,10,38772935.443
 25620972187.25181,16,48.431,171.022,47.349,-176.701,10,38772935.474
 25620972187.25181,16,133.973,166.465,46.925,-181.213,10,38772935.495
 25659745121.78130,18,434.993,99.559,169.210,-145.557,05,491430431.283
 25659745121.78130,18,62.163,102.537,170.065,-154.725,10,491430431.316
 25659745121.78130,18,192.187,107.279,185.604,-189.245,30,491430431.443
 25659745121.78130,18,113.059,101.743,186.538,-196.568,30,491430431.474
 25659745121.78130,18,63.325,102.144,186.420,-199.179,31,491430431.483
 25659745121.78130,20,72.888,105.247,159.801,-231.518,45,491430431.623
 25659745121.78130,20,96.063,124.842,154.538,-237.976,52,491430431.694
 25659745121.78130,20,44.853,118.800,153.565,-243.006,53,491430431.720
 25659745121.78130,20,92.469,119.970,152.732,-241.945,53,491430431.726
 26990301742.41265,39,1045.133,130.003,-207.804,-156.410,33,119409424.202
 26990301742.41265,39,16.389,134.834,-189.605,-162.378,32,119409424.267
 26990301742.41265,39,44.506,146.146,-179.508,-165.641,31,119409424.319
 26990301742.41265,39,78.215,146.451,-179.558,-165.924,31,119409424.321
 26990301742.41265,39,148.757,146.515,-179.458,-165.832,31,119409424.321
 27109711165.64413,40,603.314,87.977,-137.209,-174.807,00,21280701.741
 27109711165.64413,14,38.834,141.715,-118.267,-253.873,52,21280702.066
 27135010484.41653,42,662.167,205.013,-49.083,-136.932,15,14002325.645
 27971626101.00067,23,414.506,-57.193,160.688,-210.697,22,7903392.811
 27971626101.00067,23,250.818,-56.949,160.889,-211.976,22,7903392.815
 27971626101.00067,5,376.038,-50.847,143.472,-243.907,32,7903392.938
 27971626101.00067,5,11.728,-50.566,144.579,-244.441,32,7903392.942
 27971626101.00067,5,73.410,-47.811,160.872,-265.138,52,7903393.031
 27971626101.00067,5,9.292,-52.183,164.224,-265.942,52,7903393.050
 28178441423.64895,35,439.935,-89.338,-180.639,-236.207,51,38616963.164
 28244706286.19101,10,349.553,34.334,-136.660,-232.488,24,23510985.661
 28244706286.19101,10,289.132,14.879,-161.132,-278.911,55,23510985.848
 28391248834.03498,12,932.760,32.401,-21.271,-280.752,34,23432371.958
 28391248834.03498,3,115.289,-0.163,41.974,-245.985,13,23432372.223
 28391248834.03498,3,10.919,0.839,40.355,-246.969,13,23432372.230
 28391248834.03498,3,113.032,-1.258,38.236,-255.710,13,23432372.261
 28521327458.62241,8,732.488,-167.076,44.910,-257.183,53,148950057.021
 28708351468.83977,15,937.528,193.157,73.434,-136.049,12,126107347.993
 29622318643.75664,19,98.669,152.792,141.052,-140.311,14,39595234.743
 29622318643.75664,19,240.733,154.020,141.655,-141.679,14,39595234.750
 29622318643.75664,19,590.233,167.583,150.717,-146.180,23,39595234.806
 29622318643.75664,19,6.416,168.074,148.418,-144.897,23,39595234.815
 29622318643.75664,19,235.949,167.397,145.046,-142.884,24,39595234.828
 29661913877.66300,4,1005.067,-89.571,86.362,-223.387,14,75055246.904
 29661913877.66300,28,149.412,-116.502,74.659,-210.338,13,75055247.011
 29661913877.66300,28,178.520,-112.742,76.366,-205.565,13,75055247.032
 29736969123.71407,16,252.968,167.176,14.788,-178.864,01,332798556.644
 29736969123.71407,16,421.341,174.787,11.288,-183.740,11,332798556.676
 29736969123.71407,15,193.259,222.944,48.911,-196.456,45,332798556.884
 29736969123.71407,15,98.183,225.638,52.319,-189.983,40,332798556.910
 29736969123.71407,15,206.249,217.335,48.204,-178.016,35,332798556.961
 30098846427.15983,41,938.609,138.484,-123.837,-210.866,32,244455695.560
 30098846427.15983,41,49.648,124.579,-126.216,-203.039,21,244455695.614
 30416940286.45830,28,764.677,-179.979,117.913,-227.920,51,160631259.492
 30577571544.90485,3,710.252,-20.035,23.885,-251.436,14,12583831.892
 30577571544.90485,6,296.598,-60.178,41.370,-274.917,32,12583832.058
 30577571544.90485,6,13.302,-65.621,32.022,-240.871,12,12583832.227
 30577571544.90485,6,188.846,-64.822,32.475,-243.660,12,12583832.237
 30605424415.49393,9,318.639,-34.395,-38.494,-268.548,23,171848291.077
 30605424415.49393,9,467.550,-36.524,-45.366,-277.885,33,171848291.116
 30605424415.49393,9,63.488,-22.886,-71.613,-282.872,30,171848291.216
 30605424415.49393,9,108.345,-3.832,-83.904,-287.632,45,171848291.293
 30605424415.49393,9,47.289,-1.686,-84.123,-289.828,45,171848291.304
 30605424415.49393,9,62.879,-0.808,-84.016,-295.996,45,171848291.324
 30605424415.49393,9,10.886,-2.718,-77.821,-301.571,55,171848291.353
 30605424415.49393,9,51.369,-2.806,-75.514,-305.903,55,171848291.369
 30605424415.49393,9,64.980,6.021,-64.989,-306.431,55,171848291.415
 30605424415.49393,9,137.576,5.059,-64.534,-307.174,55,171848291.419
 31044531439.18015,43,939.803,243.074,-80.808,-163.486,41,46635946.802
 31044531439.18015,43,232.197,239.340,-72.823,-159.585,41,46635946.834
 31176536657.50480,14,136.336,70.068,-107.094,-223.099,14,65248804.001
 31176536657.50480,14,584.157,87.776,-119.539,-245.678,34,65248804.105
 31176536657.50480,14,53.794,87.820,-118.937,-246.241,34,65248804.108
 31176536657.50480,14,59.911,89.922,-116.943,-248.525,34,65248804.120
 31176536657.50480,14,103.988,121.103,-102.489,-247.723,42,65248804.235
 31176536657.50480,14,103.619,120.797,-100.288,-246.612,42,65248804.243
 31176536657.50480,14,130.194,122.242,-103.419,-245.794,42,65248804.255
 31321770914.56911,40,936.008,68.911,-116.244,-195.839,04,109311708.941
 31431082622.71638,36,1023.547,55.884,-187.087,-168.114,12,13562062.721
 31431082622.71638,36,136.505,56.630,-183.846,-169.051,12,13562062.733
 31431082622.71638,36,172.947,55.183,-183.732,-165.052,12,13562062.747
 31431082622.71638,40,880.494,43.178,-143.216,-215.674,23,13562062.737
 31431082622.71638,40,31.146,58.974,-119.233,-210.406,14,13562062.835
 31431082622.71638,44,78.356,167.051,-80.330,-199.684,21,13562063.220
 31431082622.71638,44,2.743,164.993,-65.602,-206.752,21,13562063.274
 31431082622.71638,44,37.750,164.602,-64.137,-207.014,21,13562063.280
 31431082622.71638,44,141.510,162.964,-64.027,-209.212,22,13562063.289
 31708021371.01171,40,184.297,93.544,-154.621,-196.256,20,46954517.255
 31708021371.01171,40,644.612,93.720,-186.805,-228.312,51,46954517.406
 31708021371.01171,40,144.316,94.197,-190.787,-224.447,51,46954517.425
 31708021371.01171,40,198.775,90.799,-196.268,-230.027,51,46954517.453
 31754975887.37649,14,147.731,74.063,-86.788,-217.479,04,54739818.023
 31754975887.37649,14,67.244,108.225,-94.284,-278.429,55,54739818.257
 32528389155.24171,31,110.242,-202.798,-22.459,-126.141,03,77583546.911
 32716670214.09188,13,959.046,95.843,13.005,-227.052,02,319147631.827
 33594840970.55996,30,502.163,-226.338,-104.356,-167.057,45,484311925.681
 33594840970.55996,30,14.998,-228.156,-105.202,-166.891,45,484311925.688
 33594840970.55996,30,115.710,-230.237,-106.086,-167.053,45,484311925.695
 33594840970.55996,30,416.287,-237.556,-114.614,-168.327,55,484311925.733
 33594840970.55996,38,784.553,21.243,-159.945,-188.283,15,484311925.503
 33594840970.55996,38,73.644,14.367,-143.279,-208.612,14,484311925.594
 34520985634.47514,2,18.173,92.857,95.965,-228.697,21,13911554.247
 34645914255.45304,19,946.333,134.392,154.029,-156.601,10,17082743.200
 34645914255.45304,19,229.083,129.164,162.374,-154.547,10,17082743.234
 34645914255.45304,19,5.329,131.808,156.880,-156.916,10,17082743.255
 34645914255.45304,19,2.240,131.810,152.906,-159.672,10,17082743.271
 34645914255.45304,19,150.014,130.176,147.386,-165.136,15,17082743.298
 34662996997.79362,42,891.955,195.581,-44.555,-138.660,05,253553185.264
 34662996997.79362,13,872.448,108.092,17.024,-220.615,13,253553185.272
 34662996997.79362,12,90.615,32.044,-35.268,-230.741,03,253553185.582
 34662996997.79362,12,14.037,35.463,-40.788,-246.723,13,253553185.639
 34662996997.79362,12,78.939,39.812,-42.181,-250.385,12,253553185.659
 34662996997.79362,12,115.962,39.527,-41.417,-249.343,13,253553185.663
 34916550182.24411,35,215.883,-113.084,-169.439,-226.209,40,163416248.679
 35554461358.86885,33,321.353,-140.640,-155.040,-127.897,03,64203245.676
 36254828937.90590,39,556.533,105.284,-155.905,-157.706,00,230108098.330
 36254828937.90590,39,57.513,102.045,-173.069,-164.124,15,230108098.393
 36254828937.90590,39,113.613,92.279,-197.918,-183.740,35,230108098.503
 36254828937.90590,36,252.966,78.454,-223.692,-186.871,42,230108098.601
 36254828937.90590,36,128.651,78.734,-229.625,-204.079,52,230108098.662
 36254828937.90590,36,223.724,62.501,-222.630,-209.941,52,230108098.724
 37038637796.61417,23,2.841,-77.341,200.754,-212.376,43,97991951.120
 37038637796.61417,23,846.277,-79.778,206.219,-218.131,53,97991951.148
 37038637796.61417,23,234.508,-78.805,208.342,-217.656,53,97991951.156
 37038637796.61417,23,249.374,-78.086,208.251,-218.823,53,97991951.160
 37187856385.86758,4,802.432,-109.956,61.102,-281.936,42,324279922.633
 37512136307.47115,31,918.241,-206.409,-63.903,-178.568,30,124970627.460
 37512136307.47115,31,123.896,-200.548,-69.255,-175.297,30,124970627.489
 37512136307.47115,31,129.862,-200.945,-69.011,-175.816,30,124970627.492
 37744739472.51781,30,401.516,-154.378,-116.299,-138.836,03,166877637.729
 37911617109.43495,27,371.496,-206.639,98.537,-152.333,23,19287038.937
 38459411234.53738,3,1038.063,-26.976,55.831,-257.358,25,35701292.146
 38459411234.53738,3,172.022,-21.977,52.204,-256.228,24,35701292.167
 38459411234.53738,3,122.915,-22.113,52.286,-256.313,24,35701292.168
 39472680090.44038,22,275.968,46.990,132.630,-196.936,03,50741241.446
 39472680090.44038,22,78.662,50.454,135.083,-200.067,13,50741241.463
 39472680090.44038,20,575.056,75.665,140.195,-219.848,24,50741241.572
 39472680090.44038,20,242.315,78.183,138.046,-205.842,24,50741241.620
 39523421331.07875,37,1098.049,-11.050,-212.502,-156.779,20,47400791.945
 39523421331.07875,37,2.291,-5.979,-208.727,-146.394,11,47400791.986
 39867656579.23614,13,605.976,93.922,-7.123,-236.765,11,122958841.076
 39867656579.23614,13,40.999,101.594,1.799,-242.508,22,122958841.119
 39867656579.23614,13,322.189,129.519,16.683,-269.853,43,122958841.259
 39867656579.23614,2,28.960,101.342,40.562,-250.722,25,122958841.398
 39867656579.23614,2,8.111,100.549,40.188,-249.636,25,122958841.402
 39867656579.23614,2,165.765,99.317,40.753,-247.423,25,122958841.411
 39990615419.46197,20,1055.282,88.103,120.229,-231.108,33,213199069.210
 39990615419.46197,20,118.973,89.875,126.104,-219.413,23,213199069.254
 39990615419.46197,20,158.746,82.024,118.474,-218.840,23,213199069.290
 39990615419.46197,38,486.638,-16.963,-163.076,-182.037,01,213199069.109
 41188452629.60210,44,647.589,198.831,-60.490,-208.428,40,94472311.336
 41188452629.60210,44,19.514,204.717,-55.394,-209.470,40,94472311.362
 41282924939.95657,28,782.840,-142.811,88.954,-173.252,01,43803492.707
 41282924939.95657,28,154.861,-139.924,83.247,-190.137,02,43803492.768
 41282924939.95657,28,395.299,-136.664,78.535,-191.608,02,43803492.787
 41326728431.85778,19,393.797,132.444,159.066,-142.161,01,48398298.808
 41326728431.85778,19,324.788,138.496,161.222,-142.945,11,48398298.830
 41326728431.85778,19,282.859,141.758,160.739,-139.552,12,48398298.846
 41326728431.85778,19,170.555,139.204,159.248,-142.206,11,48398298.859
 41421094172.10845,28,1023.375,-132.022,73.163,-202.192,14,139129344.193
 41421094172.10845,28,151.004,-121.781,70.026,-206.210,14,139129344.231
 41421094172.10845,28,58.390,-144.518,64.030,-197.164,15,139129344.315
 41421094172.10845,28,100.231,-140.503,64.698,-198.513,15,139129344.330
 41421094172.10845,12,725.671,49.456,-57.215,-241.280,11,139129344.193
 41421094172.10845,12,207.767,39.770,-53.840,-247.764,12,139129344.234
 41421094172.10845,12,238.561,55.838,-26.248,-257.099,25,139129344.345
 41820326472.92672,33,675.305,-132.587,-154.897,-142.850,03,1008663.872
 41820326472.92672,33,21.129,-130.539,-164.829,-151.490,12,1008663.916
 41820326472.92672,33,399.599,-129.541,-179.125,-159.176,21,1008663.970
 41820326472.92672,33,40.710,-138.293,-172.766,-154.352,22,1008664.010
 41820326472.92672,33,196.257,-137.650,-168.377,-152.299,22,1008664.026
 42158603986.76888,15,726.226,202.815,23.045,-133.253,04,203285109.191
 42361889095.14687,36,853.601,16.594,-201.999,-153.790,15,36034147.553
 42361889095.14687,36,1.212,18.857,-203.227,-150.786,15,36034147.566
 42361889095.14687,36,74.113,26.036,-205.752,-141.770,15,36034147.606
 42654872928.54015,17,954.431,178.178,76.622,-205.800,30,143367959.993
 42654872928.54015,17,217.569,176.003,71.405,-193.974,20,143367960.037
 42919749401.42282,35,311.622,-65.856,-201.122,-177.006,34,10228779.650
 42919749401.42282,42,171.919,198.573,-26.489,-139.332,04,10228779.543
 42919749401.42282,42,404.830,205.179,-24.175,-143.055,14,10228779.570
 43495044349.38288,19,678.219,127.405,142.174,-137.740,00,58549727.677
 43495044349.38288,19,136.338,128.681,141.646,-138.048,00,58549727.682
 43495044349.38288,19,197.287,133.310,140.057,-133.764,03,58549727.703
 43495044349.38288,19,61.332,132.867,141.370,-134.763,03,58549727.709
 43495044349.38288,19,16.311,132.908,140.563,-134.482,03,58549727.712
 43553594076.27463,9,652.934,-22.180,-94.550,-278.553,40,27946984.939
 43553594076.27463,9,90.086,-27.214,-98.404,-281.444,40,27946984.962
 43553594076.27463,9,231.545,-27.542,-99.041,-282.102,40,27946984.966
 43553594076.27463,9,71.540,-28.510,-97.280,-286.420,40,27946984.981
 43553594076.27463,9,124.292,-43.940,-105.887,-303.663,51,27946985.064
 43553594076.27463,9,57.526,-44.205,-104.328,-303.573,51,27946985.069
 43553594076.27463,9,105.077,-44.218,-104.340,-303.573,51,27946985.069
 43581541060.22868,30,320.145,-168.628,-107.533,-143.275,03,16075237.360
 43581541060.22868,30,105.669,-173.682,-113.829,-162.624,23,16075237.430
 43581541060.22868,30,184.200,-173.987,-114.062,-162.948,23,16075237.431
 43597616296.76164,6,47.842,-74.199,-6.051,-231.226,00,37718900.804
 43597616296.76164,6,23.700,-75.961,-7.340,-244.205,10,37718900.848
 43597616296.76164,6,669.424,-77.601,-11.236,-261.491,20,37718900.908
 43597616296.76164,7,306.378,-94.035,-25.962,-262.837,30,37718900.981
 43597616296.76164,7,124.656,-93.748,-25.180,-264.501,30,37718900.988
 43876456178.59939,44,296.092,144.455,-49.370,-183.252,05,55961960.352
 43876456178.59939,44,582.433,153.338,-64.466,-233.471,33,55961960.529
 43876456178.59939,44,454.476,151.473,-65.310,-234.438,33,55961960.537
 43876456178.59939,33,696.294,-153.041,-177.455,-131.613,23,55961960.451
 45098988566.62916,17,338.235,158.994,88.625,-154.279,05,16628374.761
 45098988566.62916,17,318.029,160.365,89.027,-157.807,05,16628374.773
 45098988566.62916,17,450.931,205.496,97.967,-181.313,35,16628374.946
 45098988566.62916,17,62.512,204.161,100.060,-179.769,35,16628374.955
 45098988566.62916,17,163.293,203.108,98.775,-178.467,35,16628374.962
 45791609880.84764,3,767.546,-34.487,66.489,-231.369,00,71238260.472
 45791609880.84764,3,155.787,-32.820,60.494,-237.819,05,71238260.502
 45791609880.84764,3,234.130,-38.985,48.129,-240.251,15,71238260.549
 45791609880.84764,3,175.537,-33.230,52.205,-244.755,15,71238260.577
 45862848140.50726,7,527.472,-85.643,-24.515,-230.940,10,247847953.914
 45862848140.50726,7,22.217,-83.389,-25.600,-237.397,10,247847953.938
 45862848140.50726,6,249.294,-79.417,-25.612,-254.945,25,247847953.998
 45862848140.50726,6,175.690,-59.488,-24.719,-269.721,35,247847954.080
 45862848140.50726,6,358.326,-56.960,-23.933,-268.768,35,247847954.090
 46110696093.59534,20,1021.474,77.701,161.446,-192.857,25,6162297.588
 46110696093.59534,18,80.684,86.746,163.945,-180.249,11,6162297.641
 46110696093.59534,19,61.915,115.491,152.026,-169.460,10,6162297.763
 46110696093.59534,20,120.777,112.532,148.810,-180.172,20,6162297.802
 46110696093.59534,3,450.045,-28.545,80.818,-234.300,10,6162297.542
 46110696093.59534,3,451.440,-16.116,94.246,-251.093,21,6162297.624
 46110696093.59534,3,103.153,-45.752,85.972,-270.391,30,6162297.746
 46110696093.59534,3,47.187,-45.625,85.494,-270.257,30,6162297.747
 46110696093.59534,3,32.684,-49.115,85.054,-273.310,30,6162297.763
 46110696093.59534,3,87.491,-48.977,85.302,-273.249,30,6162297.764
 46116858390.30466,30,909.745,-176.156,-92.191,-128.353,04,62497412.398
 46116858390.30466,30,60.565,-160.154,-100.062,-155.389,02,62497412.506
 46116858390.30466,30,362.690,-151.470,-99.162,-159.154,02,62497412.538
