edep,crystal,slice_sect,num_of_int
1044.906,41,21,1
84.773,41,22,1
150.322,14,22,2
42.448,60,35,1
132.056,77,12,1
154.326,77,22,1
193.619,163,4,3
559.748,101,20,2
320.252,101,31,1
1324.1879999999999,123,4,3
355.81100000000004,123,24,2
70.412,137,3,1
311.881,12,34,1
166.343,3,33,1
836.806,3,32,1
276.851,0,34,2
80.0,145,3,1
258.63599999999997,53,5,2
29.781,22,1,1
191.582,33,5,2
1349.249,8,23,1
330.751,28,14,4
80.0,162,3,2
80.0,38,5,1
136.277,64,30,1
343.723,65,30,3
80.0,42,3,1
66.136,22,3,1
136.307,22,4,1
65.165,22,5,1
9.591,22,15,1
202.8,23,41,1
137.275,102,41,2
295.39000000000004,102,51,2
65.236,102,52,1
792.205,106,4,1
105.601,106,15,1
37.615,106,25,1
106.783,106,40,1
237.796,107,40,1
695.415,4,55,1
80.0,10,10,1
139.678,30,12,1
16.226,33,35,1
324.096,33,40,2
80.0,58,14,2
1146.575,7,14,4
122.335,32,24,1
1129.107,100,22,1
209.574,98,35,1
80.0,163,0,1
148.248,102,11,1
129.375,105,35,1
30.43,105,34,1
0.304,105,43,1
171.643,108,54,3
6.873,50,24,1
463.38,50,34,2
409.748,50,45,2
1279.9999999999998,55,53,5
846.261,126,4,1
321.938,126,35,1
137.004,127,31,1
374.797,127,12,1
80.0,43,3,1
466.874,5,11,2
1236.77,111,14,1
47.437,114,24,1
395.793,114,25,2
58.544,66,0,1
298.315,84,12,1
18.554,84,2,1
24.121,84,3,1
37.900999999999996,39,3,2
94.337,96,15,1
451.29,44,30,1
428.709,44,51,5
66.486,85,0,1
90.291,68,31,1
754.965,68,21,1
89.684,68,31,1
80.0,46,2,1
184.104,0,13,2
295.896,0,23,1
169.788,0,13,1
233.28500000000003,94,4,2
1448.582,65,2,1
186.059,123,2,3
80.0,65,2,1
158.91,88,15,1
140.176,88,31,2
137.018,87,35,2
879.9999999999999,127,31,3
655.655,138,44,1
540.756,138,50,3
83.589,138,40,1
137.188,138,50,1
80.0,86,5,1
999.8910000000001,30,22,3
280.109,30,25,3
1318.964,160,11,1
361.03700000000003,159,14,2
79.706,71,55,1
880.0,137,25,2
872.994,103,41,1
126.447,141,52,1
1117.952,138,45,1
562.0459999999999,138,55,5
80.0,107,2,1
256.388,25,4,2
223.613,25,14,2
939.213,84,25,1
196.003,85,23,3
144.784,85,42,1
162.72,127,21,1
118.87,127,23,1
198.41,127,40,1
739.36,132,11,1
243.577,134,15,1
80.0,45,3,1
103.362,46,31,1
179.177,48,42,1
607.1,7,5,2
272.9,7,0,2
160.005,7,5,1
1023.582,110,4,1
1420.697,117,13,1
259.303,34,0,3
80.0,26,1,1
78.839,95,33,1
616.025,54,31,1
11.756,54,32,1
208.293,54,22,1
139.4,45,45,1
665.914,27,4,1
80.0,155,0,1
113.904,139,31,1
201.473,99,44,1
202.843,33,11,1
80.0,38,1,1
97.422,123,14,1
4.779,123,23,1
607.465,59,15,2
272.535,59,14,1
179.798,46,10,1
521.104,45,55,1
1453.17,132,25,2
39.977,132,21,1
35.456,132,32,1
151.397,132,31,3
71.496,150,12,1
188.965,96,15,1
291.035,96,10,2
206.333,79,35,2
183.707,55,4,2
844.484,43,22,1
435.516,89,35,1
1679.9990000000003,133,41,4
80.0,47,1,1
31.378,123,0,1
22.073,123,10,1
2.67,123,20,1
423.88,123,30,3
269.095,104,5,1
40.342,102,21,1
161.253,102,31,1
259.394,105,45,5
149.916,105,35,2
140.608,6,1,1
297.08400000000006,6,35,3
242.882,148,11,1
237.118,148,12,1
244.259,114,41,1
439.392,114,50,1
196.349,114,51,1
680.961,134,41,2
24.065,133,50,1
1446.206,59,22,2
13.347,59,5,1
12.244,138,2,1
38.952,135,5,1
169.251,47,4,1
80.0,53,4,1
741.55,160,40,5
138.449,160,51,1
146.78,160,40,1
48.136,22,44,1
80.0,90,0,1
270.305,130,2,1
209.695,130,3,3
543.457,0,15,2
217.599,2,20,2
681.984,50,0,1
219.92400000000004,118,0,3
883.462,49,32,2
34.854,15,41,1
218.069,15,42,1
264.236,69,22,1
141.247,30,25,1
668.816,124,32,1
80.0,46,0,1
480.0,146,4,2
75.944,145,10,1
101.408,81,21,1
57.762,80,11,1
144.413,79,50,1
560.447,121,53,1
80.0,27,1,1
141.87,84,2,1
338.13,82,21,1
54.758,156,14,1
81.049,145,22,1
80.0,67,2,1
480.0,105,20,4
4.481,13,10,1
697.1110000000001,13,20,2
178.409,12,25,2
124.488,46,25,1
124.981,46,35,1
419.341,46,45,1
489.465,147,30,1
80.0,60,2,1
304.853,108,54,2
2.434,17,53,1
633.492,119,24,1
39.266,119,33,1
144.795,122,41,1
18.841,122,51,1
1081.907,37,32,1
598.093,37,44,2
320.025,160,33,2
4.744,164,34,1
146.458,164,44,1
880.0,153,10,3
831.421,49,54,1
651.512,147,0,2
228.488,147,11,1
329.76,103,34,2
212.686,103,33,1
1349.5,117,10,2
159.958,118,2,1
170.542,164,5,2
80.0,97,4,1
180.207,102,31,2
163.304,102,41,2
136.488,102,40,1
364.299,76,43,2
256.54200000000003,76,53,3
60.214,37,53,1
198.945,37,52,1
1007.031,29,10,1
2.206,27,1,1
103.322,71,3,1
1008.895,107,10,1
275.196,107,25,1
201.583,109,22,1
194.327,109,23,2
88.327,161,1,1
150.359,161,11,1
5.31,161,21,1
236.005,160,25,1
284.379,74,13,1
595.621,74,23,3
1532.3590000000002,56,25,4
147.64000000000001,56,15,2
480.00100000000003,23,3,4
583.13,24,3,1
475.49199999999996,27,40,2
221.378,27,41,3
1476.2640000000001,143,22,2
107.03,143,31,1
80.0,113,3,1
278.588,66,2,1
201.41199999999998,108,2,2
1062.361,81,3,1
217.639,108,10,3
1063.258,139,42,2
378.193,139,41,1
238.55,139,31,1
74.196,12,1,1
238.959,25,13,1
6.472,62,13,1
141.205,62,3,2
744.684,157,11,4
135.315,126,21,1
270.03700000000003,141,21,2
142.464,141,31,1
67.498,141,32,1
113.87,141,21,1
146.595,112,4,1
798.236,122,52,1
11.641,122,51,1
80.0,161,0,1
248.008,143,13,1
1260.0800000000002,143,23,3
171.912,103,23,1
95.939,127,30,1
195.239,128,50,1
562.454,95,1,1
317.546,95,10,2
14.625,58,4,1
65.375,58,5,1
13.202,31,10,1
10.243,31,20,1
267.253,31,50,1
189.302,31,40,1
112.189,90,10,1
395.39200000000005,90,20,2
87.23,90,30,1
143.09799999999998,90,24,2
1060.26,19,2,1
619.74,19,23,5
80.0,35,5,1
480.0,43,20,3
1680.0,131,3,3
127.314,137,14,2
127.746,137,20,1
224.941,137,10,1
2.668,86,4,1
6.177,86,14,1
271.326,86,25,1
208.103,86,24,3
768.918,83,2,1
304.106,131,23,1
206.975,82,25,1
72.032,46,32,1
480.0,71,42,2
1002.132,82,30,2
135.837,82,20,1
142.03,82,31,2
161.513,69,4,1
1148.514,69,14,1
49.333,72,10,1
320.641,72,20,3
75.002,33,5,1
257.457,53,2,1
222.543,49,5,1
682.877,74,20,1
80.0,5,2,1
680.23,31,5,1
72.717,157,4,2
127.053,50,1,1
182.941,80,22,1
286.227,104,23,1
340.327,116,1,1
275.842,116,20,3
263.83,114,20,2
153.198,116,20,2
293.261,15,25,1
206.15699999999998,15,34,2
158.533,15,33,1
480.0,56,1,1
573.174,125,33,1
109.954,127,33,1
196.872,127,23,2
142.967,0,45,1
263.132,83,2,1
568.116,83,31,1
65.777,86,13,1
297.234,24,22,1
61.321,24,21,1
121.445,24,12,1
409.028,71,3,1
470.972,71,20,1
874.5400000000001,133,35,2
245.32,84,51,2
160.139,86,50,1
421.08,105,4,1
861.075,105,23,1
73.568,147,4,1
90.078,160,51,1
155.541,160,54,1
1519.361,85,14,2
160.64,85,4,2
80.0,49,4,1
110.574,106,35,1
949.298,144,42,1
132.109,142,41,2
198.593,142,40,2
127.013,142,41,1
866.862,77,23,1
106.799,77,33,1
521.176,77,35,1
107.284,77,30,1
80.0,34,2,1
306.713,164,12,1
173.287,164,2,1
577.181,131,25,1
33.299,129,21,1
83.566,133,11,2
185.954,133,12,1
229.663,51,0,1
80.0,104,5,1
1475.425,46,0,2
69.0,14,1,1
132.579,133,0,1
64.995,23,33,1
262.83000000000004,46,32,2
217.17,48,42,1
57.492,163,22,1
246.272,163,32,2
1280.0,104,30,3
80.0,121,0,1
913.805,162,3,1
202.197,162,4,1
163.998,128,2,1
80.0,151,2,2
491.85,138,13,1
388.15,135,35,3
1369.903,42,42,1
310.097,16,30,3
80.0,41,4,1
184.886,64,2,1
295.115,68,15,3
174.31,89,1,1
439.247,89,35,1
96.45400000000001,89,31,2
169.989,89,40,1
441.069,104,10,4
462.649,50,2,1
444.778,50,41,1
80.0,111,2,1
128.997,122,15,1
207.253,122,20,1
143.749,122,25,2
298.902,128,20,1
304.05,128,30,2
153.902,128,45,2
123.146,128,35,1
323.931,114,14,1
178.506,114,33,1
159.327,114,32,1
173.129,114,42,1
80.0,46,4,1
325.59400000000005,164,2,2
154.406,108,4,2
62.826,53,11,1
95.231,53,21,1
306.25600000000003,53,10,3
71.602,50,15,1
2.405,84,14,1
237.28199999999998,84,24,3
640.313,84,34,2
200.683,66,10,1
10.749,23,3,1
469.251,25,45,2
606.1329999999999,153,30,2
273.866,153,22,2
648.4570000000001,10,33,3
631.543,10,43,2
162.012,10,33,1
1223.978,82,0,1
243.658,82,13,1
80.644,82,23,2
131.72,82,22,1
80.0,118,4,1
5.634,28,23,1
474.366,28,33,2
737.076,54,13,2
142.925,54,23,1
1280.0,11,11,3
1180.529,122,2,2
333.315,122,1,1
3.364,122,2,1
166.156,116,3,1
14.309,157,5,1
65.691,79,2,1
202.256,44,24,1
20.213,44,23,1
257.531,41,21,2
223.677,59,20,1
210.683,57,51,1
985.541,48,11,2
86.658,162,5,1
207.801,162,4,2
1188.328,129,12,2
207.579,129,13,1
284.093,129,1,1
80.0,161,5,2
880.0,104,30,1
525.538,161,45,1
146.514,161,55,1
1234.702,84,1,1
275.332,39,22,1
169.96699999999998,85,11,3
80.0,124,4,1
302.81300000000005,10,53,3
177.187,10,52,1
688.66,125,14,3
78.796,79,14,1
12.129,127,13,1
77.118,79,24,1
1094.394,48,25,2
185.60700000000003,48,0,2
80.0,18,1,1
124.804,59,25,2
157.716,57,31,1
197.479,57,30,1
601.108,90,14,1
40.284,132,4,1
238.608,132,14,2
80.0,2,0,1
480.0,34,0,2
80.0,28,4,1
256.90700000000004,30,12,3
223.093,30,22,3
107.694,57,23,1
361.126,57,33,1
55.844,57,34,1
355.33500000000004,57,45,2
919.7339999999999,49,1,3
191.327,49,11,2
168.93900000000002,49,21,2
359.776,103,43,1
80.0,51,5,2
428.799,119,43,1
451.201,119,44,2
571.089,63,15,1
444.338,64,51,1
129.664,85,10,1
22.366,84,30,2
327.969,84,42,2
880.0,148,22,3
1280.0,39,25,2
5.396,90,21,1
80.0,71,2,2
9.405,108,31,1
214.526,108,41,2
149.027,110,34,1
602.689,51,55,1
76.38499999999999,51,54,2
200.927,51,53,1
4.636,92,25,1
574.525,92,35,1
154.173,163,31,1
195.891,163,51,1
110.187,43,35,1
242.516,43,54,2
373.506,43,15,1
293.468,41,34,2
213.026,43,35,1
1001.1070000000001,87,23,3
123.1,87,15,2
155.793,87,25,1
428.666,75,52,1
80.0,56,4,1
149.145,164,13,1
164.77,160,44,2
166.08599999999998,164,44,3
369.895,90,4,1
97.837,132,13,1
755.4580000000001,151,13,2
80.0,98,1,1
480.0,89,5,1
308.969,80,31,2
29.433,104,5,1
899.965,104,35,2
51.37,104,45,1
1107.413,142,22,1
385.255,141,35,1
187.332,142,21,1
80.0,108,4,1
249.127,84,2,2
230.873,159,1,1
243.536,35,1,3
61.325,123,2,1
807.636,123,12,1
411.039,126,14,2
1194.804,38,21,1
186.292,38,22,1
80.0,94,4,1
1354.71,66,53,1
152.377,66,52,4
80.0,160,3,1
37.052,11,15,1
358.764,11,25,2
91.889,110,12,1
596.356,110,32,2
191.75600000000003,110,22,3
191.431,46,33,1
80.0,98,15,1
221.48,22,24,1
219.88099999999997,5,35,3
347.58299999999997,154,15,2
532.417,154,25,4
751.2710000000001,15,5,3
296.174,42,44,2
68.951,42,35,1
36.217,42,24,1
127.387,42,25,1
1390.949,55,13,1
289.052,55,3,2
80.0,2,5,1
1568.641,150,15,3
111.359,151,11,1
80.0,106,2,1
210.802,92,3,1
94.09,92,4,1
54.972,104,0,1
7.405,148,2,1
112.732,148,22,2
194.641,36,40,1
208.05700000000002,37,40,2
1059.408,38,35,2
220.591,36,11,1
126.256,95,5,1
89.37,95,15,1
165.982,95,25,1
80.0,33,2,1
281.976,86,12,1
198.024,86,2,1
80.0,55,4,2
277.906,148,13,2
662.368,146,25,1
217.632,146,10,2
184.844,139,34,2
130.0,139,24,1
892.63,85,54,1
80.0,152,2,1
213.243,1,25,3
266.758,1,35,3
84.165,1,25,1
25.622,79,45,1
80.0,27,4,1
29.784,78,34,1
221.314,111,14,1
126.565,147,23,1
532.121,147,33,3
297.314,91,15,1
737.802,91,35,1
244.884,91,25,1
55.128,69,3,1
161.29699999999997,69,24,3
9.243,69,25,1
37.468,69,11,1
12.089,69,21,1
204.776,69,31,1
489.105,60,31,1
43.143,61,41,1
80.0,86,5,1
113.535,8,20,1
180.286,7,25,2
443.224,71,45,2
275.075,71,40,1
6.024,71,45,1
161.702,71,25,4
906.86,76,5,1
174.721,80,4,1
307.425,13,23,1
1064.93,13,33,1
17.343,16,34,1
47.173,16,35,1
196.06,16,10,2
80.0,149,4,1
206.22500000000002,85,4,2
673.775,85,24,3
111.939,58,24,1
478.897,58,34,1
36.954,58,55,1
187.392,59,31,1
402.704,19,5,1
477.296,17,14,1
574.983,54,14,1
506.641,54,15,1
45.615,75,3,1
152.761,75,13,1
1680.0,12,20,3
174.948,130,21,2
921.122,28,4,1
358.87800000000004,4,4,3
80.0,29,0,1
480.0,81,5,4
650.811,30,15,1
229.189,30,5,2
1280.0,46,21,1
181.67,135,24,2
298.329,135,34,1
179.059,135,24,1
45.04,144,12,1
1023.818,96,41,1
203.40800000000002,96,31,2
1341.442,144,2,1
64.685,104,1,1
65.507,157,14,1
298.194,16,32,1
50.289,42,2,1
98.767,154,4,2
694.632,53,0,4
34.771,5,3,2
21.424,5,2,1
129.174,156,1,1
1680.0000000000002,133,1,3
80.0,149,4,1
292.969,146,2,2
127.237,149,3,1
1248.114,90,22,2
51.248,90,21,1
163.402,90,30,1
28.351,90,20,1
188.886,91,21,2
16.777,45,35,1
62.562,48,22,1
599.75,33,4,1
21.046,33,5,1
91.565,33,0,2
167.639,33,20,1
140.045,29,1,1
726.764,29,52,1
558.324,74,12,1
1121.676,74,33,1
80.0,108,3,1
673.475,45,20,1
192.989,67,53,1
857.684,14,12,1
258.933,14,23,4
163.383,40,25,1
117.12,14,23,1
698.759,158,5,2
266.829,158,25,1
241.682,156,31,1
232.808,154,31,1
46.321,154,35,3
10.398,155,51,1
139.973,155,52,1
80.0,20,1,1
310.656,72,11,1
273.852,72,21,1
111.677,73,20,1
5.154,74,20,1
178.661,74,2,1
1109.508,29,43,2
170.492,32,31,1
480.0,21,2,2
667.0020000000001,63,0,2
212.998,63,11,1
192.987,150,44,1
313.19,150,54,1
128.387,150,53,1
1218.193,66,20,1
104.527,66,25,1
357.281,66,45,1
65.795,157,14,2
414.205,157,42,6
93.106,152,4,1
152.853,152,25,1
199.417,115,33,1
1091.816,115,54,2
388.767,64,54,2
80.0,53,0,1
271.457,77,3,1
89.17,77,4,1
683.823,113,41,2
196.178,113,51,1
292.039,74,1,2
187.961,74,0,1
807.357,25,13,4
72.644,25,3,1
177.072,25,13,3
27.136,54,4,1
198.942,106,12,3
154.464,106,3,1
498.951,24,0,1
817.837,24,11,2
48.444,28,33,1
157.118,28,23,3
80.0,35,4,1
96.561,123,14,1
92.548,123,24,1
141.547,126,25,1
121.68799999999999,123,23,2
1051.043,21,4,1
14.917,37,31,1
214.04,37,41,1
1585.9170000000001,142,54,3
94.083,142,44,3
85.186,142,54,1
90.709,11,11,1
789.291,11,50,1
386.882,157,22,1
455.929,157,23,1
229.531,157,32,1
207.658,126,1,1
295.34299999999996,43,24,2
227.425,43,20,2
80.0,72,3,1
8.398,65,2,1
471.602,65,32,2
880.0,124,10,3
437.145,38,10,1
1387.338,22,13,1
9.257,22,14,1
283.405,22,5,1
203.06,156,43,2
353.386,40,4,1
52.424,14,14,2
64.613,14,15,1
146.17,14,25,1
141.905,61,2,1
86.252,61,30,1
23.522,62,30,1
228.322,62,20,6
54.015,0,1,1
148.143,0,11,1
244.322,0,21,1
433.52,13,22,3
1051.962,133,40,1
51.996,132,15,3
176.043,132,5,2
1347.955,37,10,2
15.445,37,4,1
316.598,70,21,4
80.0,163,0,1
724.52,104,14,1
797.257,31,24,1
62.077,103,4,1
80.224,122,31,1
11.775,122,41,1
388.0,122,42,3
130.473,137,3,1
439.453,137,23,1
56.482,164,11,1
253.592,164,21,2
1096.467,123,13,2
6.978,126,24,1
17.959,126,51,1
1388.652,158,23,1
291.348,158,22,1
80.0,103,2,1
122.50399999999999,53,12,2
357.496,53,22,1
1279.69,109,0,1
180.897,61,4,1
219.413,107,24,1
80.0,59,3,1
48.846000000000004,90,0,2
27.954,90,20,1
403.199,91,30,3
505.599,100,42,1
1328.732,17,25,1
351.268,16,20,1
80.0,132,3,1
88.7,48,4,1
135.16,48,23,1
256.14,48,22,4
180.696,69,20,1
32.521,69,30,1
154.902,69,55,1
268.711,30,54,2
928.589,71,1,1
122.4,71,5,1
28.818,71,4,1
200.194,71,33,1
1680.0,119,35,2
480.001,67,15,3
1173.318,46,31,3
106.682,46,41,1
1416.978,51,5,1
107.608,109,11,1
155.41500000000002,105,2,3
9.135,22,3,1
277.865,22,24,1
192.99900000000002,22,20,2
148.98,111,12,1
731.02,111,22,3
1023.48,154,23,1
256.52,154,13,2
382.26,33,35,1
1005.594,33,55,1
292.147,35,35,4
80.0,92,0,1
323.944,90,13,1
120.416,90,22,1
176.366,163,41,1
70.462,162,30,1
188.812,162,15,4
56.777,119,12,2
363.405,74,3,2
80.0,70,0,1
340.05199999999996,122,1,2
771.274,141,40,2
529.187,105,25,1
536.787,105,30,2
214.027,105,35,3
848.2539999999999,109,45,2
194.895,65,54,1
80.0,93,1,1
480.0,22,22,2
1420.307,156,32,1
80.187,156,11,1
179.507,156,21,3
80.0,35,3,2
236.413,96,5,1
243.587,93,2,1
133.484,26,1,1
43.716,26,11,1
31.878,26,21,1
1203.705,122,23,1
252.883,122,24,1
223.412,122,33,1
76.55699999999999,151,24,2
119.518,151,34,1
57.369,155,44,1
128.113,155,34,1
51.252,88,30,1
622.907,88,40,3
205.841,87,45,1
1104.484,162,4,2
80.0,137,2,1
601.288,64,33,1
94.435,64,20,1
56.28,64,40,1
127.997,63,40,1
1334.152,32,10,1
19.199,67,23,1
326.649,66,21,4
80.0,18,4,1
203.62099999999998,115,20,3
119.408,142,35,1
48.4,142,54,1
179.706,142,53,1
93.629,115,2,1
1068.1100000000001,115,42,4
118.262,115,33,2
80.0,37,4,1
811.47,22,33,1
179.666,22,44,1
61.259,50,32,1
589.96,22,13,1
49.469,20,14,1
240.57,20,24,1
596.868,54,5,1
323.603,54,10,1
220.828,57,41,1
138.701,57,32,1
1514.741,85,0,2
14.113,86,0,1
151.146,143,2,1
80.0,70,3,1
996.926,31,44,1
283.073,31,45,3
80.0,4,5,1
297.992,136,25,1
26.211,136,20,1
155.797,136,15,2
875.431,127,2,1
73.881,127,1,2
330.687,127,11,5
550.231,36,20,1
279.897,36,53,1
246.723,108,33,1
251.958,108,42,1
132.827,145,41,1
969.48,38,5,1
15.571,38,0,1
294.949,38,2,1
1458.27,62,44,2
221.72899999999998,62,34,2
80.0,157,5,1
750.342,39,25,2
129.658,36,12,1
128.759,39,25,1
564.851,34,45,2
517.112,34,55,1
42.505,34,45,1
198.038,34,44,3
757.642,161,11,1
137.614,161,30,1
784.743,161,50,3
80.0,116,4,1
574.773,51,20,2
305.228,54,22,1
80.0,141,5,1
431.26300000000003,96,24,3
48.737,96,23,1
104.547,96,24,1
596.786,133,31,1
62.583,133,34,1
101.284,82,4,1
119.348,82,14,1
393.122,91,0,1
386.965,18,31,1
80.0,89,4,1
480.0,133,2,2
324.082,148,2,1
212.019,148,23,1
870.006,34,1,1
10.658,30,12,1
240.2,30,2,4
70.734,103,15,1
80.0,94,0,1
480.0,140,15,2
640.2,98,1,1
670.828,66,13,1
218.94099999999997,66,24,2
240.532,66,44,1
149.698,66,34,2
80.0,9,4,2
674.491,54,44,1
83.824,54,34,2
93.349,54,35,1
760.4000000000001,75,11,2
306.135,77,20,1
213.46500000000003,75,20,3
221.139,32,35,1
80.0,20,4,1
216.948,10,5,1
155.485,103,3,1
416.852,103,50,1
307.663,103,55,3
676.105,17,12,1
153.513,17,22,1
450.381,17,32,1
1120.994,114,21,2
559.006,114,31,3
302.17400000000004,111,25,3
177.826,111,15,1
671.676,108,13,1
63.467,108,3,1
144.858,141,33,1
982.262,124,5,1
41.271,152,15,1
1.773,150,21,1
254.695,150,22,2
816.088,83,23,1
430.014,83,30,1
393.959,129,10,2
204.818,71,11,1
368.462,71,45,2
126.564,71,52,1
180.155,71,42,4
309.28499999999997,91,11,2
435.446,91,22,2
294.89300000000003,47,52,3
1480.435,74,54,4
80.0,103,2,1
260.783,93,20,2
607.122,132,35,1
119.967,133,51,1
80.0,140,1,1
480.0,27,5,2
163.503,22,0,2
595.52,21,20,3
120.976,22,20,2
269.072,104,41,1
956.475,40,25,2
117.645,40,35,1
205.88,14,24,5
1353.89,120,2,1
40.615,76,1,1
113.251,76,2,1
36.183,76,15,1
136.06,76,5,1
480.0,117,14,2
132.971,28,5,1
407.772,28,15,1
339.257,28,24,2
80.0,34,5,1
480.0,37,12,2
14.894,160,22,1
112.826,160,12,2
168.435,160,13,3
1280.0,105,54,5
1680.0009999999997,52,30,4
80.0,93,3,2
480.0,80,43,1
246.777,42,4,1
6.678,42,12,1
626.546,42,31,1
1047.574,56,2,2
40.514,151,0,1
37.212,151,5,1
112.211,113,24,1
556.114,113,54,1
183.893,111,5,1
147.289,112,11,1
148.818,111,0,1
799.236,9,0,1
72.313,11,20,1
143.072,11,43,1
129.388,11,55,1
674.746,127,4,1
34.836,101,0,1
170.418,101,25,1
631.627,101,23,1
500.66700000000003,101,33,2
147.70600000000002,101,24,2
884.939,144,14,1
183.2,144,33,1
311.48900000000003,144,43,2
2.186,141,33,1
108.209,141,32,2
13.908,102,4,1
30.102,75,0,1
145.967,76,10,1
80.0,48,5,2
475.667,104,24,1
190.349,104,35,2
213.98399999999998,104,25,3
808.167,120,50,1
80.0,48,5,2
130.55599999999998,146,24,2
108.823,146,25,1
154.137,146,35,3
86.485,146,30,1
152.262,146,35,2
880.0,38,13,2
927.214,42,14,1
170.932,15,15,1
181.853,15,5,1
1395.9139999999998,110,45,3
57.486,108,41,1
55.046,108,51,1
171.554,108,50,1
144.67,21,2,2
105.884,3,1,1
145.53,63,0,1
494.682,7,25,1
754.853,7,35,1
16.305,8,30,1
81.797,8,35,1
53.492,6,21,1
125.345,6,22,1
153.527,4,22,1
286.935,97,31,1
193.065,93,12,1
710.744,41,3,1
802.608,121,2,1
134.758,151,33,1
1006.527,114,5,1
273.473,73,2,1
190.041,4,30,1
289.958,26,43,2
521.919,134,13,1
163.079,134,23,1
386.078,64,22,1
393.732,68,45,1
1412.281,13,20,1
130.248,15,0,1
80.0,92,0,2
480.0,82,41,1
529.168,115,21,1
145.325,115,22,2
205.507,115,32,1
1025.185,9,15,1
254.815,9,0,1
9.202,127,10,1
188.802,127,20,1
280.953,128,35,2
389.687,152,35,1
334.999,150,41,1
231.504,150,51,1
323.81,150,40,3
1412.285,130,1,1
267.715,76,15,2
80.0,48,2,1
62.271,163,15,1
255.06,163,25,1
162.66899999999998,163,0,3
770.029,136,20,4
109.972,135,30,1
414.791,100,5,1
905.798,100,34,3
359.411,100,33,4
158.475,100,34,1
80.0,46,1,1
242.236,73,25,3
57.272,122,23,1
180.491,122,33,1
251.11,22,3,1
390.282,20,34,1
103.292,20,24,2
135.316,20,14,3
774.752,146,12,1
1469.378,39,12,1
210.622,39,2,2
74.536,35,0,1
80.0,112,3,1
537.813,53,42,2
776.662,11,32,1
272.04,35,42,1
231.298,38,32,1
727.409,138,32,1
80.0,59,3,1
101.17,157,35,1
378.831,157,45,4
710.151,110,10,3
169.848,110,15,1
1480.4740000000002,48,44,2
84.227,48,34,1
21.449,48,44,1
115.299,48,43,1
80.0,145,3,1
269.50100000000003,122,40,2
210.499,121,40,2
355.83,162,52,1
246.265,162,54,2
321.33,159,2,1
262.343,159,12,1
1426.338,89,43,2
253.661,89,20,1
80.0,18,2,1
228.871,105,5,2
77.83,102,42,1
173.3,105,55,1
1411.594,41,34,6
268.406,41,44,1
430.901,41,34,5
283.389,29,14,1
80.408,29,4,1
116.203,29,24,1
652.791,158,5,1
547.722,158,15,2
479.48800000000006,156,31,2
80.0,44,4,1
688.2339999999999,54,4,3
62.849,36,15,1
128.917,36,5,1
318.492,34,0,1
732.438,34,45,1
229.07,34,35,4
616.378,129,4,1
203.077,130,50,1
58.463,109,4,1
194.73,109,35,1
226.807,65,42,4
1401.358,141,41,1
278.642,141,32,2
80.0,133,4,1
166.846,73,55,3
130.238,73,54,1
142.644,132,34,1
317.821,132,44,1
387.946,151,0,1
645.692,151,15,1
246.362,151,10,1
184.868,76,11,1
1495.133,76,31,5
80.0,102,2,2
183.456,95,0,1
56.192,93,25,1
54.952,135,22,1
31.89,3,2,1
134.654,151,5,1
70.135,4,21,1
1680.0,158,34,3
80.0,150,4,1
183.412,75,10,1
296.587,76,20,2
473.314,96,32,1
208.87,99,44,3
197.816,138,33,1
936.444,158,20,1
60.342,157,25,1
12.395,157,35,1
106.98100000000001,161,43,3
163.837,161,53,1
80.0,74,4,1
18.723,93,10,1
14.529,93,41,1
251.04899999999998,93,51,2
195.544,96,25,1
343.482,96,40,1
123.78,96,42,2
34.204,96,41,1
182.99,41,13,2
691.4860000000001,95,54,2
80.0,151,1,1
257.951,57,5,1
222.049,58,1,1
880.0,126,20,2
619.79,159,33,1
80.0,85,1,1
112.032,6,35,1
110.96000000000001,6,45,2
257.00800000000004,6,42,2
169.261,146,14,1
237.565,39,0,4
905.4090000000001,39,10,3
129.30599999999998,39,0,3
13.767,39,10,1
18.894,39,11,1
101.433,41,15,1
24.186,33,0,1
262.448,33,31,2
80.0,148,2,1
605.335,71,1,1
82.734,116,2,1
928.525,149,25,1
180.786,88,23,1
1051.585,20,3,1
628.415,20,12,1
135.216,97,21,1
229.026,97,31,2
115.75800000000001,97,32,3
112.698,128,0,1
1167.3020000000001,128,10,7
351.41900000000004,102,5,3
1114.903,102,25,1
209.018,102,20,1
4.66,102,10,2
200.34500000000003,102,5,2
80.0,53,1,2
479.99899999999997,68,30,5
143.917,118,31,1
493.967,118,51,3
199.51299999999998,119,51,6
1376.631,11,42,2
66.632,11,34,1
236.738,34,34,4
80.0,132,2,1
248.335,107,5,2
14.922,75,11,1
28.223999999999997,77,34,2
188.51999999999998,77,44,2
628.91,64,23,1
81.583,115,4,2
169.506,115,3,3
1035.921,88,32,3
244.079,45,32,1
1448.509,63,1,1
27.035,36,3,1
204.45499999999998,84,23,2
80.0,145,5,1
211.756,142,12,1
4.392,142,13,1
172.107,76,5,1
138.916,76,30,1
545.223,76,31,4
21.85,75,35,1
85.71,76,31,1
390.342,23,22,1
51.028,23,23,2
438.629,23,34,4
20.314,18,31,1
984.098,18,41,1
149.053,18,42,2
126.534,18,35,1
1049.679,129,42,1
260.095,133,51,2
75.79,118,2,1
175.117,51,11,2
304.883,19,22,1
408.704,80,12,1
295.254,80,11,1
176.043,80,2,1
